product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
5900353616352,Chocoladorro 103 g,"Ingredients: chocolate (49.0%) – (cocoa mass, sugar, vegetable fat (palm, shea, sal, mango kernel) in varying proportions, cocoa powder with reduced fat content, milk fat, stabiliser: E492, emulsifiers: lecithins (from soya) and E476, flavour), vegetable fat (palm, palm kernel), sugar, whole milk powder, cocoa with reduced fat content, cream powder, skimmed milk powder, whey powder (from milk), flavours, emulsifier: lecithins (from soya), dextrose,  humectant: sorbitols. Chocolate – cocoa mass min. 43%. Contains vegetable fats in addition to cocoa butter. The product may contain peanuts and other nuts, egg yolks and gluten.",egg;milk,milk,egg;peanut;wheat_gluten,milk,egg,,egg,disagreement,svm_only_prediction,butter -> milk;cream -> milk;milk -> milk;milk powder -> milk;skimmed milk -> milk;whey -> milk;whole milk -> milk,egg -> egg;gluten -> wheat_gluten;peanuts -> peanut,
0078742047324,Cheesecake,"Cream cheese (pasteurized milk and cream, cheese culture, salt, stabilizers [may contain one or more of: carob bean gum, xanthan gum, guar gum]), strawberries, sugar, eggs, lemon juice from concentrate (water, lemon juice concentrate), natural and artificial vanilla flavor. crust: graham crumb (unbleached unenriched wheat flour, whole wheat/ graham flour, sugar, palm and palm kernel oil, molasses, honey, salt, sodium bicarbonate), sugar, butter (pasteurized cream, salt), enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, enzyme, folic acid, and/or malted barley flour), pan spray (canola oil and/or soybean oil, soy lecithin, partially hydrogenated canola oil and/or partially hydrogenated cottonseed oil, tbhq and citric acid in propylene glycol (added as antioxidants)). strawberry glaze: water, high fructose corn syrup, food starch - modified, salt, citric acid, sodium citrate, potassium sorbate, and sodium benzoate (preservatives), agar, red 40, artificial flavor. cream topping: high fructose corn syrup, partially hydrogenated palm kernel oil, water, contains less than 2%: *sodium caseinate (a milk derivative), artificial flavor, soy protein concentrate, polysorbate 60, cellulose gum, sugar, salt, polyglycerol esters of fatty acids, soy lecithin, potassium sorbate (preservative), xanthan gum.",egg;milk;soy;wheat_gluten,milk;soy;wheat_gluten,egg,milk;soy;wheat_gluten,egg,,egg,disagreement,svm_only_prediction,barley -> wheat_gluten;barley flour -> wheat_gluten;butter -> milk;caseinate -> milk;cream -> milk;milk -> milk;soy -> soy;soy lecithin -> soy;soy protein -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whole wheat -> wheat_gluten,cream -> milk;eggs -> egg;milk -> milk,
8718161557807,Quinoa crisps,"23,2% huile de tournesol*, 20,9% farine de quinoa*, 20,9% fécule de pommes de terre*, 18% farine de maïs *, 9% farine de riz*, graines de chia*, sel, 0,8% poudre de romarin*, oignon en poudre*, ail en poudre*, poivre noir*, racine de livèche*. * d'origine biologique. Peut contenir: GLUTEN, BLÉ, ARACHIDES, SOJA, LAIT, CÉLERI.",celery,,celery;milk;peanut;soy;wheat_gluten,,celery,,celery,disagreement,svm_only_prediction,,arachides -> peanut;ble -> wheat_gluten;celeri -> celery;gluten -> wheat_gluten;lait -> milk;soja -> soy,
3530180002572,Baguette céréales,"Farine de froment, eau, graine et flocons 10% (de lin brun, millet, sésame, lin jaune, tournesol et blé), farine de seigle, levain de pâte 9% (farine de blé, eau, gluten de blé, levain de seigle dévitalisé, levure), levure, sel, gluten de froment, farine de blé malté, farine de maïs torréfié, farine d'orge malté et de blé torréfiée, antioxydant E300 (acide ascorbique), enzymes. Fabriqué dans un atelier utilisant des œufs, du lait, des fruits à coques et du soja. :",egg;sesame;wheat_gluten,sesame;wheat_gluten,egg;milk;soy,sesame;wheat_gluten,egg,,egg,disagreement,svm_only_prediction,ble -> wheat_gluten;farine de ble -> wheat_gluten;gluten -> wheat_gluten;orge -> wheat_gluten;seigle -> wheat_gluten;sesame -> sesame,lait -> milk;oeufs -> egg;soja -> soy,
8411778164054,Zanuy Tortilla Chips Nachos Mexican 200g,"Maïs, huile de tournesol, sel, farine de riz, sucre, poudre d'oignon, exhausteurs de goût (E-621), arôme, épices, poudre d'ail, extrait de levure, poudre de tomate, poudre de poivron vert, poudre de poivron rouge, acidifiant (E-330), colorant (E-160c), extrait d'épices, régulateur d'acidité (E-341). Peut contenir du lait. Sans gluten.",milk;wheat_gluten,wheat_gluten,milk,wheat_gluten,milk,,milk,disagreement,svm_only_prediction,gluten -> wheat_gluten,lait -> milk,
3474340024359,La Monbanette Noir,"Pâte de cacao, sucre, beurre de cacao, crème (crème, protéines de lait, stabilisant E407), stabilisants glycerol sorbitols, dextrose, sucre inverti, beurre pâtissier (beurre concentré, colorant beta-carotène), émulsifiant: lécithines (soja). Chocolat noir cacao 65% minimum. Traces éventuelles d'oeufs, fruits à coque, céréales contenant du gluten.",milk;soy;wheat_gluten,milk;soy,egg;tree_nut;wheat_gluten,milk;soy,wheat_gluten,,wheat_gluten,disagreement,svm_only_prediction,beurre -> milk;creme -> milk;lait -> milk;proteines de lait -> milk;soja -> soy,fruits a coque -> tree_nut;gluten -> wheat_gluten;oeufs -> egg,
4104420227514,Bio Ziegenkäse-Gebäck,"Weizenmehl* Type 550, Palmfett*, Ziegenkäse* 17%, Hefe*, Vollmilchpulver*, Volleipulver* rehydriert, Meersalz, Zwiebeln*, Gewürze* (Pfeffer*, Muskat*) *aus biologischer Landwirtschaft Kann Spuren von Nüssen, Sellerie und Sesam enthalten.",wheat_gluten,,celery;sesame;wheat_gluten,,wheat_gluten,,wheat_gluten,disagreement,svm_only_prediction,,sellerie -> celery;sesam -> sesame;weizenmehl -> wheat_gluten,
7610202308571,Chocolat Stella organic & fair,"pâte de cacao, sucre de canne, beurre de cacao, écorces d'orange confites 10% (sucre, sirop de glucose, écorces d'orange), gousses de vanille, huile essentielle d'orange. Cacao: 72% min. (chocolat). Peut contenir du lait, des noisettes, des amandes et des arachides. Tous les ingrédients sont issus de l'agriculture biologique.",milk;peanut,milk,peanut,milk,peanut,,peanut,disagreement,svm_only_prediction,beurre -> milk,arachides -> peanut;lait -> milk,
8412438019295,,"Farine de blé, pistaches (20%), saindoux (graisse de porc ibérique, antioxydants (E-330, E-304, E-306)], sucre et sel. Peut contenir des traces d'autres céréales contenant du gluten, d'autres fruits à coque, des graines de sésame, des arachide, des oeufs, du soja et du lait et des dérivés du lait (y compris le lactose)",milk;sesame;tree_nut;wheat_gluten,tree_nut;wheat_gluten,egg;milk;peanut;sesame;soy,tree_nut;wheat_gluten,milk;sesame,,milk;sesame,disagreement,svm_only_prediction,ble -> wheat_gluten;farine de ble -> wheat_gluten;pistaches -> tree_nut,arachide -> peanut;fruits a coque -> tree_nut;gluten -> wheat_gluten;graines de sesame -> sesame;lactose -> milk;lait -> milk;oeufs -> egg;sesame -> sesame;soja -> soy,
3366760050271,Rougail saucisse et riz aux lentilles,"Riz cuit 25% (eau, riz), pulpe de tomate au jus 23% (tomate, jus de tomate), saucisse fumée 21% [viande de porc 20% (origine: France), gras de porc, eau, sel, arômes naturels, antioxydant: érythorbate de sodium, conservateur: nitrite de sodium, boyau naturel de porc], lentille verte cuite 9% (eau, lentille verte), oignon préfrit (oignon, huile de tournesol), eau, préparation aromatique (maltodextrine, arômes naturels, eau, tomate, bolet, sel, oignon, poivre, laurier, thym), huile de tournesol, purée d'ail, gélatine de bœuf, amidon, sel, piment doux fumé, purée de gingembre, sucre, extrait de carotte, curcuma, thym, piment fort 0,04%. Peut contenir des traces de blé, lait, ceuf, céleri, poisson, moutarde, sulfites, crustacés, soja, sésame, fruits à coque, mollusque.",wheat_gluten,,celery;milk;mustard;sesame;soy;tree_nut;wheat_gluten,,wheat_gluten,,wheat_gluten,disagreement,svm_only_prediction,,ble -> wheat_gluten;celeri -> celery;fruits a coque -> tree_nut;lait -> milk;moutarde -> mustard;sesame -> sesame;soja -> soy,sulfites -> sulphites
9347739006868,Dubai Chocolate,"Experience the magic of chocolates in every bite. Handmade with Love INGREDIENTS Milk Chocolate 51 % (Sugar, Cocoa Butter, Whole Milk Powder, Cocoa Mass, Emulsifier (Soya lecithin), Natural Vanilla Flavour), Kadayif with Pistachio Cream 49% (Sugar, Vegetable oils and fats (Sunflower, Palm, Ghee), Pistachio (15%), Skim Milk Powder, Whey Powder (from Milk), Colours (anthocyanins, Curcumin, Green) Emulsifier (Lecithins), Natural Flavouring, Kadayif (Wheat flour, water)) Milk Chocolate Contains: Cocoa Solids 39 %, Milk Solids 24 %. MILK CHOCOLATE CONTAINS: Cocoa Solids 39 %, Milk Solids 24 %. NUTRITION FACTS Serving Size 50g Average Per Qty Per Serving Per Pack 4 Service 100g Energy 1098kj 2196kj Protein 3.5g 7.0g Fat, total 16.2g 32.5g - saturated 7.3g 14.6 g Carbohydrates 28.1g 56.2g - sugars 19.8g 39.6g Sodium 57mg 114mg ALLERGEN ADVICE Contains Pistachio, Wheat (Gluten), Milk and Soy May contains traces of Peanuts and other Tree Nuts. Chocolate is best Enjoyed at room Temperature.",milk;soy;tree_nut;wheat_gluten,milk;tree_nut;wheat_gluten,peanut;soy,milk;tree_nut;wheat_gluten,soy,,soy,disagreement,svm_only_prediction,butter -> milk;cream -> milk;milk -> milk;milk powder -> milk;pistachio -> tree_nut;skim milk -> milk;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk;whole milk -> milk,gluten -> wheat_gluten;milk -> milk;peanuts -> peanut;pistachio -> tree_nut;soy -> soy;tree nuts -> tree_nut;wheat -> wheat_gluten,
8718546999079,Tahini White,"GRAINES DE SÉSAME (pelé =biologique).Peut contenir des traces d'arachides, de noix",peanut;sesame,,peanut;sesame;tree_nut,,peanut;sesame,,peanut;sesame,disagreement,svm_only_prediction,,arachides -> peanut;graines de sesame -> sesame;noix -> tree_nut;sesame -> sesame,
3605580018031,Pain de campagne Rustic,"Les ingrédienk el'allergènes Farine de blé, eau, levain de blé (farine de blé, eau gluten de blé, farine de blé malté), farine de seigle, sel, levure, gluten de blé, farine de blé malté. Peut contenir : fruits à coques, sésame.",sesame;wheat_gluten,wheat_gluten,sesame,wheat_gluten,sesame,,sesame,disagreement,svm_only_prediction,ble -> wheat_gluten;farine de ble -> wheat_gluten;gluten -> wheat_gluten;seigle -> wheat_gluten,sesame -> sesame,
3564700994535,270g viennois thon oeuf tomate,"Pain spécial viennois 57 % (farine de blé ; eau ; huile de colza ; sucre ; levure ; gluten de blé ; sel ; émulsifiant : E471 ; fibre de blé ; farine de blé malté ; colorant : caroténoïdes ; agent de traitement de la farine : acide ascorbique) ; thon au naturel 11 % (thon listao ; eau ; sel) ; sauce cocktail 10 % [huile de colza ; eau ; tomato ketchup (eau ; sucre ; purée de tomates triple concentrée ; vinaigre ; amidon modifié de maïs ; sel ; conservateur : E202 ; arômes) ; jaune d'œuf ; moutarde (eau ; graines de moutarde ; vinaigre d'alcool ; sel ; conservateur : sulfite acide de sodium) ; vinaigre d'alcool ; amidon modifié de pomme de terre ; sel ; sucre ; épaississants : gomme xanthane, gomme guar ; armagnac modifié (armagnac ; sel); épice], œuf dur 7,5 % ; tomate 7,5 % ; salade iceberg 5,5 % Traces de lait et crustacés.  Pourcentages exprimés sur le produit total.",egg;fish;milk;mustard;wheat_gluten,egg;fish;mustard;wheat_gluten,milk,egg;fish;mustard;wheat_gluten,milk,,milk,disagreement,svm_only_prediction,ble -> wheat_gluten;farine de ble -> wheat_gluten;gluten -> wheat_gluten;graines de moutarde -> mustard;jaune d oeuf -> egg;moutarde -> mustard;oeuf -> egg;thon -> fish,lait -> milk,sulfite -> sulphites
7640155340526,Ooh-la-la Tea Biscuits Almond Biscotti Sharing Bag,"gluten-free oat flour*, almonds *(15 %), coconut oil*, coconut flower sugar*, baking powder (cream of tartar, sodium bicarbonate), bitter almond extract*(organic aroma), allergens: please see the ingredients in bold, may contain traces of other nuts and peanuts,",milk;tree_nut;wheat_gluten,,milk;peanut;tree_nut;wheat_gluten,,milk;tree_nut;wheat_gluten,,milk;tree_nut;wheat_gluten,disagreement,svm_only_prediction,,almond -> tree_nut;almonds -> tree_nut;cream -> milk;gluten -> wheat_gluten;oat -> wheat_gluten;oat flour -> wheat_gluten;peanuts -> peanut,
5283003341263,,"Gruau de Maïs, Huile Végétale (Oléine de Palme) et saveur épicé de nature identique (Maltodextrine, Sel, Fromages aux arômes épicés, Sucres, Exhausteur de Goût (Glutamate Monosodique, Ribonucleotides de Sodium), Assaisonnement au Fromage (Solides de Fromage, solides de lactosérum, colorants (Extrait de Paprika, Extrait de Rocou), Levure en Poudre, Régulateur d'acidité (Citrate Trisodique), Anti-agglomérant (Dioxyde de Silicone, Phosphate Tricalcique), Antioxidant (Extrait de Romarin))). Contient du Lait (Lactose) Peut Contenir Des Traces d'Arachides, de Céréales et de Céleri.",celery;milk,milk,celery;peanut,milk,celery,,celery,disagreement,svm_only_prediction,fromage -> milk;fromages -> milk;lactoserum -> milk,arachides -> peanut;celeri -> celery;lactose -> milk;lait -> milk,
4316268708630,Butter Ringe,"Weizenmehl, 29,5% Butterreinfett', Zucker, Wasser, Hühnervollei, Speisesalz. Das Produkt kann Spuren von Mandeln, Hafer, Gerste, Dinkel und Senf enthalten.",tree_nut;wheat_gluten,wheat_gluten,mustard;tree_nut,wheat_gluten,tree_nut,,tree_nut,disagreement,svm_only_prediction,weizenmehl -> wheat_gluten,gerste -> wheat_gluten;hafer -> wheat_gluten;mandeln -> tree_nut;senf -> mustard,
9311600002686,Honey Roasted Peanuts,"Peanuts (70%), Sugar, Honey (3.5%). CONTAINS PEANUT. MAY CONTAIN GLUTEN, WHEAT, ALMOND, BRAZIL NUT, CASHEW, HAZELNUT, MACADAMIA,PECAN, PINE NUT, PISTACHIO, WALNUT, MILK, SOY.",peanut;tree_nut,peanut,milk;soy;tree_nut;wheat_gluten,peanut,tree_nut,,tree_nut,disagreement,svm_only_prediction,peanut -> peanut;peanuts -> peanut,almond -> tree_nut;cashew -> tree_nut;gluten -> wheat_gluten;hazelnut -> tree_nut;macadamia -> tree_nut;milk -> milk;pecan -> tree_nut;pistachio -> tree_nut;soy -> soy;walnut -> tree_nut;wheat -> wheat_gluten,
7613036633741,"Street Christmas Chocolate, Toffee and Cremes Tub","sugar, glucose syrup, cocoa mass, vegetable fats (palm, rapeseed, sunflower, coconut, mango kernel/ sal/ shea), sweetened condensed skimmed milk (skimmed milk, sugar), cocoa butter, dried whole milk, glucose-fructose syrup, coconut, lactose and proteins from whey (from milk), whey powder (from milk), hazelnuts, skimmed milk powder, butter (from milk), emulsifiers (sunflower lecithin, e471), flavourings, butterfat (from milk),   fat-reduced cocoa powder, salt, lactic acid, may contain peanuts and other tree nuts,",milk;tree_nut,,milk;peanut;tree_nut,,milk;tree_nut,,milk;tree_nut,disagreement,svm_only_prediction,,butter -> milk;hazelnuts -> tree_nut;lactose -> milk;milk -> milk;milk powder -> milk;peanuts -> peanut;skimmed milk -> milk;tree nuts -> tree_nut;whey -> milk;whole milk -> milk,
4335619181526,TASTEN MILD FAJITA SMOKY BBQ SEASONING MIX SUBREST,"Sugar, Salt, Dried Onion, Dried Garlic, Ground Spices (Black Pepper, Chilli Powder, Ginger), Acids: Citric Acid, Sodium Acetate; Yeast Extract (Yeast Extract, Salt), Colour: Plain Caramel; Hickory Smoked Sunflower Oil, Smoke Flavouring. Allergy Advice May contain Celery, Milk, Mustard, Soya, Sulphites and Cereals containing Gluten.",mustard,,celery;milk;mustard;wheat_gluten,,mustard,,mustard,disagreement,svm_only_prediction,,celery -> celery;gluten -> wheat_gluten;milk -> milk;mustard -> mustard,sulphites -> sulphites
9345654000572,Bbq pulled pork,"STICKY CHILLI BBQ SAUCE (88.2%): water, sugar, vinegar, chilli paste (7.4%) (chilli paste, vinegar, salt), garlic, soy sauce (water, soybeans, salt, rice flour, sugar), ginger, salt, garlic powder, onion powder, pickled garlic, tapioca starch, vegetable gum (415), smoke flavour. Spice Mix (11.8%): smoked paprika powder (39.9%), garlic, cumin, salt, mustard powder, paprika powder. CONTAINS SOY. MADE IN A FACILITY THAT ALSO PROCESSES CRUSTACEAN, FISH, MOLLUSC, MILK, PEANUTS, SESAME, TREE NUTS.",fish;mustard;peanut;sesame;soy,mustard;soy,fish;milk;peanut;sesame;tree_nut,mustard;soy,fish;peanut;sesame,,fish;peanut;sesame,disagreement,svm_only_prediction,mustard -> mustard;soy -> soy;soybeans -> soy,fish -> fish;milk -> milk;peanuts -> peanut;sesame -> sesame;tree nuts -> tree_nut,
3596710288632,Trois chocolatssauce chocolat,"Eau,LAIT écrémé réhydraté (origine UE), sucre, sirops de glucose, graissevégétale de coprah, poudres de cacao maigre, lactose (LAIT origine UE)et protéines de LAIT (origine UE), chocolat blanc 3,1% (sucre, beurre decacao, poudre de LAIT entier (origine UE ou hors UE), émulsifiant :lécithine de SOJA, arôme naturel de vanille), copeaux de chocolat noir2,3% (pâte de cacao, sucre, beurre de cacao, matière grasse laitière anhydre (LAITorigine UE ou hors UE), émulsifiant : lécithine de SOJA,arôme naturelde vanille), chocolat noir 1% (sucre, pâte de cacao, beurre de cacao, matièregrasse laitière anhydre (LAIT origine UE ou hors UE), émulsifiant :polyricinoléate de polyglycérol), chocolat au lait 0,8% (sucre, beurre decacao, lactosérum en poudre (LAIT origine UE ou hors UE), matière grasselaitière anhydre (LAIT origine UE ou hors UE), pâte de cacao, LAITécrémé en poudre (origine UE ou hors UE) émulsifiants : lécithine de SOJA,polyricinoléate de polyglycérol) émulsifiants : mono - et diglycéridesd'acides gras, esters lactiques des mono - et diglycérides d'acides gras gélifiants : farine de graines de caroube, gomme guar, pectines copeaux dechocolat blanc 0,5% (sucre, LAIT entier en poudre (origine UE ou horsUE), beurre de cacao, émulsifiant : lécithine de SOJA, arômenaturel vanille), LAIT écrémé concentré (origine UE), plaquette dechocolat blanc 0,4% (sucre, beurre de cacao, LAIT entier en poudre(origine UE), poudre de cacao maigre, émulsifiant : lécithines, arômenaturel de vanille), pâte de cacao, sel. Traces éventuelles de céréales contenant du gluten (blé, avoine, orge), d'arachides, d'oeuf et de fruits à coque.",milk;soy;wheat_gluten,milk;soy,egg;peanut;tree_nut;wheat_gluten,milk;soy,wheat_gluten,,wheat_gluten,disagreement,svm_only_prediction,beurre -> milk;lactose -> milk;lactoserum -> milk;lait -> milk;lait ecreme -> milk;lait entier -> milk;lecithine de soja -> soy;poudre de lait -> milk;proteines de lait -> milk;soja -> soy,arachides -> peanut;avoine -> wheat_gluten;ble -> wheat_gluten;fruits a coque -> tree_nut;gluten -> wheat_gluten;oeuf -> egg;orge -> wheat_gluten,
