product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
20012373,"Aufschnitt Buffet, Mortadelle, Jagdwurst Usw.","Mortadella: 77% Schweinefleisch, Trinkwasser, Speck, Speisesalz, Dextrose, Glukosesirup, Gewürze, Gewürzextrakte, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit. Bierschinken: 83% Schweinefleisch, Trinkwasser, Speisesalz, Dextrose, Glukosesirup,Gewürze, Gewürzextrakte, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit. Mortadella mit Paprika: 70% Schweinefleisch, Trinkwasser, 9% Paprika rot, Speck, Speisesalz, Dextrose, Glukosesirup, Gewürze, Gewürzextrakte, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit. Kaiserjagdwurst: 81% Schweinefleisch, Trinkwasser, Speisesalz, Dextrose, Glukosesirup, Gewürze, Gewürzextrakte, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit.",,,,,,,,exact_agreement,,,,
3700359215960,Anchoïade octueuse et parfumee,"Anchois , huile de colza, eau, moutarde (eau, graines de moutarde, vinaigre (20%), sel, acidifiant : acide citrique, conservateur : disulfite de potassium, vinaigre, épices, plantes aromatiques.",mustard,mustard,,mustard,,,,exact_agreement,,graines de moutarde -> mustard;moutarde -> mustard,,
3379141811378,Nougat,"farine de tapioca, cacahuète, sésame, malte, sucre, eau",peanut;sesame,peanut;sesame,,peanut;sesame,,,,exact_agreement,,cacahuete -> peanut;sesame -> sesame,,
3302744495027,Le Bâtonnet Moelleux (21 Bâtonnets),"Chair de _poisson_ (38 %), eau, amidons (dont _blé_) (9,7 %), blanc d'_oeuf_ réhydraté (5,2 %), huile de colza (4,3 %), sucre (2,8 %), sel (1,7 %), arômes naturels (contient _crustacés_, _mollusques_, _poissons_) (0,9 %), colorant : extrait de paprika (0,03 %).",egg;wheat_gluten,egg;wheat_gluten,,egg;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;oeuf -> egg,,
0026800002747,"4 grains white rice, brown rice, corn and quinoa gluten free pasta, elbow","White rice flour, brown rice flour, corn flour, quinoa flour, mono and diglycerides.",,,,,,,,exact_agreement,,,,
3178530426755,La Galette Chocolat - Coeur Caramel,"Farine de blé 36%, chocolat au lait 28% (sucre, beurre de cacao, lait entier en poudre, pâte de cacao, émulsifiant : lécithines (soja), arôme naturel de vanille), sucre, caramel 8.1% (sirop de glucose, sirop de sucre inverti, beurre, lait concentré sucré, sel, sucre, émulsifiant: lecithines (soja), arôme naturel), huile de colza, amidon de blé, beurre pâtissier, oeufs, poudres à lever: carbonates d'ammonium et de sodium et acide citrique, arôme naturel de caramel, sel, lait écrémé en poudre. Traces éventuelles de: fruits à coque, graines de sesame.",egg;milk;soy;wheat_gluten,egg;milk;soy;wheat_gluten,sesame;tree_nut,egg;milk;soy;wheat_gluten,,,,exact_agreement,,beurre -> milk;ble -> wheat_gluten;farine de ble -> wheat_gluten;lait -> milk;lait ecreme -> milk;lait entier -> milk;oeufs -> egg;soja -> soy,fruits a coque -> tree_nut;graines de sesame -> sesame;sesame -> sesame,
0005100021243,Campbell's Cream of Chicken Soup family size,"chicken stock, modified comstarch, vegetable oil, wheat flour, cream, chicken meat, chicken fat, contains less than 2% of: salt, whey, up dried chicken, monosodium glutamate, soy protein concentrate, water, yeast extract, natural flavoring beta carotene for color, soy protein isolate, sodium phosphate, celery extract, onion extract, butter, garlic juice concentrate. contains: wheat, milk, soy. campbell soup company camden, nj, u.s.a. 08103-1701 contains bioengineered food ingredients the wede comcola corn and soy ts et ml 0 9% $ en",celery;milk;soy;wheat_gluten,celery;milk;soy;wheat_gluten,,celery;milk;soy;wheat_gluten,,,,exact_agreement,,butter -> milk;celery -> celery;cream -> milk;milk -> milk;soy -> soy;soy protein -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whey -> milk,,
3261055947161,Taboulé bio,"tomate 60 %, eau, oignon, poivron rouge, huile d'olive vierge extra 2,6%, feuilles de menthe émincer 1,8 %, sel, persil, jus de citron concentré 0,7 %, jus d'orange concentré, extrait de poivre",,,,,,,,exact_agreement,,,,
5013803620332,Almond & Apricot Bars,"Yoghurt flavour coating 30% (vegetable fats (palm kernel, palm)), MILK whey, sugar, dried yoghurt (MILK), emulsifier: sunflower lecithin), dried apricots 17% (apricots, rice flour), shredded coconut 14%, glucose syrup, crisped rice (rice, sugar), ALMONDS 10%, honey 5%. May also contain: Other nuts, peanuts, soya and sesame seeds.",milk;peanut;sesame;tree_nut,milk;peanut;sesame;tree_nut,,milk;peanut;sesame;tree_nut,,,,exact_agreement,,almonds -> tree_nut;milk -> milk;peanuts -> peanut;sesame -> sesame;sesame seeds -> sesame;whey -> milk,,
0030000319574,INSTANT OATMEAL HONEY & ALMONDS,"Whole grain rolled oats, sugar, almonds, whey protein isolate, maltodextrin, molasses, salt, natural flavor, calcium carbonate, honey, soy lecithin, niacinamide*, reduced iron, vitamin a palmitate, pyridoxine hydrochloride*, riboflavin*, thiamin mononitrate*, folic acid*. *one of the b vitamins",milk;soy;tree_nut;wheat_gluten,milk;soy;tree_nut;wheat_gluten,,milk;soy;tree_nut;wheat_gluten,,,,exact_agreement,,almonds -> tree_nut;oats -> wheat_gluten;soy -> soy;soy lecithin -> soy;whey -> milk;whey protein -> milk,,
7501015008003,Suave beso,"Cobertura sabor chocolate semi amargo 50% (Azúcar, pasta de cacao, manteca de cacao, leche entera, grasa vegetal, lecitina de soya, poliglicerol de polirricinoleato, saborizante artificial, sal yodada, bicarbonato de sodio), Galleta 27.15% [harina de trigo(gluten), jarabe de maíz de alta fructuosa, TBHQ, azúcar, sal yodada, almidón modificado, bicarbonato de sodio, lecitina de soya, bicarbonato de amonio, saborizante artificial a vainilla], Malvavisco 22.85% [azúcar, glucosa, albumina de huevo, grenetina, caseinato de sodio, sal yodada, citrato de sodio, bitartrato de potasio, vainillina]",wheat_gluten,wheat_gluten,,wheat_gluten,,,,exact_agreement,,gluten -> wheat_gluten,,
3760098452767,Ravioli saumon aneth,"Pâte (58%) : semoule de blé dur*, oeufs*, eau. Farce (42%) : crème fraîche*, saumon 0%), flocon de pomme de terre* (eau, flocons de pomme de terre*, extrait de romarin*), chapelure*(farine de blé de type 0* , levure de bière* , sel), aneth* (1,6%), jus de citron* , poudre de lait* , huile d'olive* , sel de camargue, poivre noir*. Atelier utilisant : céleri* , soja* , fruits à coques* *Ingrédients issus de l'agriculture biologique. A consommer rapidement après ouverture du sachet",celery;egg;fish;milk;soy;wheat_gluten,celery;egg;fish;milk;soy;wheat_gluten,,celery;egg;fish;milk;soy;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;celeri -> celery;creme -> milk;farine de ble -> wheat_gluten;lait -> milk;oeufs -> egg;poudre de lait -> milk;saumon -> fish;semoule de ble -> wheat_gluten;semoule de ble dur -> wheat_gluten;soja -> soy,,
0086600240602,Wild Caught Tuna Seasoned with Jalapeño,"Light tuna, jalapeno peppers, water, white distilled vinegar, salt, sugar, garlic, natural flavors.",fish,fish,,fish,,,,exact_agreement,,tuna -> fish,,
0085239704554,"Market pantry, salad-sized cooked shrimp","Shrimp (litopenaeus vannamei), salt, sodium tripolyphosphate.",crustaceans,crustaceans,,crustaceans,,,,exact_agreement,,shrimp -> crustaceans,,
0046567689814,Country macaroni salad,"Un-enriched elbow macaroni pasta (un-enriched durum wheat semolina), mayonnaise (expeller pressed canola oil, water, non - gmo egg yolks, mustard, evaporated cane sugar, salt, apple cider vinegar, spice), sour cream (grade a cultured pasteurized milk, cream, nonfat milk solids, enzyme), celery, red bell peppers, black olives (ripe olives, water, salt, and stabilizer: ferrous gluconate), green onions, cilantro, parsley, salt, evaporated cane sugar, black pepper, garlic powder, cayenne pepper.",celery;egg;milk;mustard;wheat_gluten,celery;egg;milk;mustard;wheat_gluten,,celery;egg;milk;mustard;wheat_gluten,,,,exact_agreement,,celery -> celery;cream -> milk;durum wheat -> wheat_gluten;egg -> egg;milk -> milk;mustard -> mustard;semolina -> wheat_gluten;wheat -> wheat_gluten,,
0860002627106,Alaskan Sourdough Starter,"Organic hard red wheat flour, water, wild Alaskan sourdough yeasts.",wheat_gluten,wheat_gluten,,wheat_gluten,,,,exact_agreement,,wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
0885435000081,Fresh chopped kale,Kale,,,,,,,,exact_agreement,,,,
7611100133135,Broccolisuppe,"Huile de palme, amidon, farine de blé, pommes de terre, extrait de levure, sel comestible iodé, lactose, 3.6% chou fleur, 3.5% brocoli, protéine de lait, succédané du sel comestible (chlorure de potassium), fructose, sel comestible, oignon déshydraté, maltodextrine, épinard déshydraté, jus de légumes concentrés, épices, céleri, arôme. peut contenir des traces de: oeuf.",celery;milk;wheat_gluten,celery;milk;wheat_gluten,egg,celery;milk;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;celeri -> celery;farine de ble -> wheat_gluten;lactose -> milk;lait -> milk,oeuf -> egg,
3390126001126,Sesame doré,Sésame doré,sesame,sesame,,sesame,,,,exact_agreement,,sesame -> sesame,,
3578030004048,Saumon d'écosse fumé au bois de pommier,"Saumon élevé en Ecosse, sel sec. Fumé au bois de pommier.",fish,fish,,fish,,,,exact_agreement,,saumon -> fish,,
0632963756689,"Boone Barr, Boone Bar Protein, Apple Cinnamon","Brown rice syrup, organic rolled oats, pea protein, organic brown rice flour, organic bananas, peanut butter, dark chocolate chunks (sugar, chocolate liquor, anhydrous dextrose, cocoa butter, soy lecithin, vanilla extract), dried cranberries, sunflower oil, dried apples, cultured dextrose (an all-natural mold inhibitor).",milk;peanut;soy;wheat_gluten,milk;peanut;soy;wheat_gluten,,milk;peanut;soy;wheat_gluten,,,,exact_agreement,,butter -> milk;oats -> wheat_gluten;peanut -> peanut;peanut butter -> peanut;soy -> soy;soy lecithin -> soy,,
0028400648196,"Potato Chips, Beer 'N Brats","Potatoes, Vegetable Oil (Sunflower, Corn, And/Or Canola Oil), Beer 'N Brats Seasoning (Salt, Onion Powder, Maltodextrin [Made From Corn], Cheddar Cheese [Milk, Cheese Cultures, Salt, Enzymes], Brown Sugar, Sugar, Yeast Extract, Whey Protein Concentrate, Spices, Skim Milk, Whey, Sunflower Oil, Butter [Cream, Salt], Beer [Malted Barley, Corn Syrup, Hops, Yeast], Romano Cheese [Cow'S Milk, Cheese Cultures, Salt, Enzymes], Citric Acid, Corn Oil, Natural Flavor, Chicken Broth, Chicken Powder, Annatto Extracts, Buttermilk, Lactic Acid, Chicken Fat, Lactose, Caramel Color, And Dijon Mustard [Vinegar, Mustard Seed, Salt, Turmeric, Spices]).",milk;mustard;wheat_gluten,milk;mustard;wheat_gluten,,milk;mustard;wheat_gluten,,,,exact_agreement,,barley -> wheat_gluten;butter -> milk;cream -> milk;lactose -> milk;milk -> milk;mustard -> mustard;mustard seed -> mustard;skim milk -> milk;whey -> milk;whey protein -> milk,,
3270160892228,Brioches garnies,"oeuf, sucre, farine...",egg,egg,,egg,,,,exact_agreement,,oeuf -> egg,,
5400113621737,Croquettes aux crevettes,"_lait_, _crevettes_ de la mer du Nord 25%, bisque [eau, _crevettes_, tomate, oignon, carotte, _céleri_, vin, huile d'olive, épices, sel], farine de _blé_, _beurre_, blanc d'_œuf_, chapelure (farine de _blé_, sel, levure, paprika, curcuma en poudre), amidon, jaune d'_œuf_, sel, gélatine, épices.",celery;crustaceans;egg;milk;wheat_gluten,celery;crustaceans;egg;milk;wheat_gluten,,celery;crustaceans;egg;milk;wheat_gluten,,,,exact_agreement,,beurre -> milk;ble -> wheat_gluten;celeri -> celery;crevettes -> crustaceans;farine de ble -> wheat_gluten;jaune d oeuf -> egg;lait -> milk;oeuf -> egg,,
0074175264208,"Ranch dressing, ranch","Water, soybean oil, high fructose corn syrup, distilled vinegar, egg yolks, cultured buttermilk (cultured pasteurized part-skim mmilk, non-fat milk powder, salt), modified food starch, less than 2%:: salt, monosodium glutamate, phosphoric acid, natural flavor, titanium dioxide (color), lactic acid, xanthan gum, disodium phosphate, garlic*, spices, sodium benzoate and potassium sorbate (preservatives), calcium disodium edta (used to protect quality), onion*.",egg;milk;soy,egg;milk;soy,,egg;milk;soy,,,,exact_agreement,,egg -> egg;milk -> milk;milk powder -> milk;soybean -> soy,,
0241585061271,Pavé de saumon fumé à la ficelle,"Saumon Atlantique (Salmo salar) 97%, sel 3%.",fish,fish,,fish,,,,exact_agreement,,saumon -> fish,,
0070442400300,Mustard,"Distilled vinegar, #1 mustard seed, salt, turmeric, paprika, jalapeno peppers, and spices.",mustard,mustard,,mustard,,,,exact_agreement,,mustard -> mustard;mustard seed -> mustard,,
4000539147920,Pralinés Feinherb,"Zucker, Kakaomasse, Butterreinfett, Kakaobutter, Glukosesirup, Vollmilchpulver, Haselnüsse, fettarmes Kakaopulver, Magermilchpulver, Invertzuckersirup, Palmöl, Kakaokerne, Milchzucker, Saft aus Konzentrat (Zitrone, Himbeere, Orange, Sauerkirsche), Sahnepulver, Vollmilch, Emulgator (Sojalecithin), Glukose-Fruktose-Sirup, Feuchthaltemittel (Sorbit), Himbeeren, Traubenzucker, Zitronensaftkonzentrat, Frucht - und Pflanzenkonzentrate (Rettich, Spirulina, Apfel, schwarze Johannisbeere), natürliche Aromen, Aromen, Orangen, Salz, Geliermittel (Pektin), Gerstenmalzextrakt. Kann Mandeln und andere Schalenfrüchte, Weizen, Roggen enthalten.",soy;tree_nut;wheat_gluten,soy;tree_nut;wheat_gluten,,soy;tree_nut;wheat_gluten,,,,exact_agreement,,gerstenmalzextrakt -> wheat_gluten;haselnusse -> tree_nut;mandeln -> tree_nut;roggen -> wheat_gluten;sojalecithin -> soy;weizen -> wheat_gluten,,
3700365096409,Wrap falafel,"Tortilla blé de blé fortifiée (farine de blé carbonate calcium, fer, niacine, thiamine) eau, huile émulsifiant EOI à lever : E450-E500, acidifiant : _ falafel à la patate douce et sultanine 18% [pois chicheu patate douce 2 8%,carottes,oignons,raisin sec sultanine, chapelure (farine de blé enrichie (farine de eau, levure, sel), huile de colza, flocons de pomme de terre, coriandre, cumin, sucre, poivre noir, poudrp de chili) - pcfvron rouge - mayonnaise allégée en matieres grasses [eau, huile de colza, moutarde (eau,grames de moutarde,vinaigre d'alcool, sel, acidifiant : E330, conservateur : E224 épice), jaune dloeuf salé, amidon modifié Sirop de glucose, vinaigre d'alcool, sucre, conservateurs : E200 et E270,colorant E3301 - yaourt brassé à la crème 5 40 jeunes pousses d'épinard 5,1 % - concombre - amidon modifié - jus de citron veft à base de concentré-menthe 0,31 %-acidifiantF300 Les informations en gras sont destinées aux personnes allergiques ou intolérantes. Peut contenir: Soja, sulfites, céleri, arachides, lupin, poissons, mollusques, crustacés. fruits a coaue. araines de Ne pas congeler, A conserver entre OtC et +40C.",milk;mustard;wheat_gluten,milk;mustard;wheat_gluten,celery;lupin;peanut;soy,milk;mustard;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;creme -> milk;farine de ble -> wheat_gluten;moutarde -> mustard,arachides -> peanut;celeri -> celery;lupin -> lupin;soja -> soy,sulfites -> sulphites
0025317871204,"Shredded italian blend of low-moisture mozzarella & not smoked provolone cheeses, italian blend","Low-moisture mozzarella and not smoked provolone cheeses [pasteurized milkâ€ , cheese cultures, salt, enzymes (non-animal)], potato starch added to prevent caking.",,,,,,,,exact_agreement,,,,
4088600327174,Burland bloom,milk,milk,milk,,milk,,,,exact_agreement,,milk -> milk,,
4004790101332,Bio Pflanzen-Streich,"Grünkernzubereitung 41% (Trinkwasser, _Grünkern_), Tofu 23% (_Sojabohnen_, Trinkwasser), Trockenhefe, Zwiebeln, Rapsöl, Pflanzenfett (Palm), Gewürzzubereitung 3% (Gewürze, Kräuter u.a. _Sellerie_, Zwiebeln, Meersalz), _Sojaeiweiß_ 1%, Verdickungsmittel: Kartoffelstärkemehl.",celery;soy,celery;soy,,celery;soy,,,,exact_agreement,,sellerie -> celery;sojabohnen -> soy,,
7702025120307,Carve,Harina de _soya_.,,,,,,,,exact_agreement,,,,
3256220112192,8 bouchées au tourteau sauce armoricaine - 84g,"Biscuit a l EMMENTAL et aux graines 32% (farine de BLE (farine de BLE [GLUTEN], GLUTEN DE BLE, farine de BLE MALTE [GLUTEN]), BEURRE (LAIT), EMMENTAL francais 4,5% (LAIT), OEUF entier liquide pasteurise issu de poules elevees en plein air, eau, sucre de canne roux, graine de lin brun 0,5%, graine de lin jaune 0,5%, graine de millet 0,5%, graine de quinoa rouge 0,5%, sel), CREME liquide (LAIT) 14.8%, chair de CRABE TOURTEAU 12% [chair de TOURTEAU (CRUSTACES), sel], FROMAGE nature (FROMAGE [LAIT], sel) 10.4%, eau, vin blanc (SULFITES) 5.2%, carotte jaune 3,2%, BEURRE (LAIT), echalote, huile vegetale de colza, jus de citron vert, mix HOMARD (arome naturel de HOMARD (CRUSTACES, SULFITES), aromes naturels (POISSONS), epice), oignon, graine d amarante 0,9%, jus de carotte concentre 0.8%, persil 0,7%, amidon de mais, ail, jus de citron a base de concentre, double concentree de tomate, amidon de riz, flocons et graines de piment seche et concasse, melange de 5 baies, piment d espelette. traces eventuelles de mollusques, graines de sesame, moutarde, soja, celeri, fruits a coque, lupin.",crustaceans;egg;milk;wheat_gluten,crustaceans;egg;milk;wheat_gluten,celery;lupin;mustard;sesame;soy;tree_nut,crustaceans;egg;milk;wheat_gluten,,,,exact_agreement,,beurre -> milk;ble -> wheat_gluten;crabe -> crustaceans;creme -> milk;farine de ble -> wheat_gluten;fromage -> milk;gluten -> wheat_gluten;homard -> crustaceans;lait -> milk;oeuf -> egg,celeri -> celery;fruits a coque -> tree_nut;graines de sesame -> sesame;lupin -> lupin;moutarde -> mustard;sesame -> sesame;soja -> soy,sulfites -> sulphites
3760023090019,Bordeaux Supérieur - 2017,VIN BIOLOGIQUE,,,,,,,,exact_agreement,,,,
0095437125068,Organic Omega-3 Soy Free Eggs,"sesame, sunflower, flax seed",sesame,sesame,,sesame,,,,exact_agreement,,sesame -> sesame,,
3250390732853,Sauce Hollandaise,"&quot; Eau, beurre (LAIT), LAIT ?tyé, jaune d'ŒUF réhydraté 5% (jaffné d'ŒUF, sel, maltodextrine), vin blanc, amidon de maïs, sel, arôme (dont POISSON, CRUSNCE, CÉREALES, CÉLERI), de Citron, épaississant:gommedexanthane; colomnt.' béta?carotène ; poivre, pini nt de Cayenne.",celery;egg;milk,celery;egg;milk,,celery;egg;milk,,,,exact_agreement,,beurre -> milk;celeri -> celery;jaune d oeuf -> egg;lait -> milk;oeuf -> egg,,
0038000138768,"Potato crisps, cheese burger","Dried potatoes, vegetable oil (contains one or more of the following: corn oil, cottonseed oil, soybean oil, and/or sunflower oil), degerminated yellow corn flour, cornstarch, rice flour, maltodextrin, mono - and diglycerides, contains 2% or less of salt, whey, onion powder, monosodium glutamate, tomato powder, sugar, hydrolyzed soy protein, cheddar cheese (cultured milk, salt, enzymes), citric acid, mustard powder (distilled vinegar, mustard seed, salt, turmeric), lactic acid, natural and artificial flavor, natural smoke flavor, yeast extract, disodium inosinate, disodium guanylate, sodium acetate, acetic acid, spices, dried vinegar, wheat starch, blue 1 lake, red 40 lake, yellow 6 lake.",milk;mustard;soy;wheat_gluten,milk;mustard;soy;wheat_gluten,,milk;mustard;soy;wheat_gluten,,,,exact_agreement,,milk -> milk;mustard -> mustard;mustard seed -> mustard;soy -> soy;soy protein -> soy;soybean -> soy;wheat -> wheat_gluten;wheat starch -> wheat_gluten;whey -> milk,,
